Date,Heating Coil Valve (%),Fan Start/Stop Command (-),Outdoor Air Temp (°F),Cooling Coil Valve (%),Occupancy Status (-),Season,Chilled Water Valve (%),Day of the Week,Lab 409 Room Temp (°F),Hour of the Day,Lab 409 Room Temp Deviation From Setpoint (°F),Discharge Air Temp (°F),Heat Cool Mode (-)
2022-03-15 18:15:00,0.0,1.0,68.89,0.0,0.0,Spring,0.0,1,71.5,18,0.5,71.5,1.0
2022-03-15 18:30:00,0.0,1.0,68.28,0.0,0.0,Spring,0.0,1,71.25,18,0.75,71.5,1.0
2022-03-15 18:45:00,0.0,1.0,67.75,0.0,1.0,Spring,0.0,1,71.5,18,0.5,72.5,1.0
2022-03-15 19:00:00,0.0,1.0,67.21,0.0,1.0,Spring,0.0,1,71.75,19,0.25,73.0,1.0
2022-03-15 19:15:00,0.0,1.0,66.39,0.0,1.0,Spring,0.0,1,71.75,19,0.25,73.0,1.0
2022-03-15 19:30:00,0.0,1.0,65.64,0.0,1.0,Spring,0.0,1,72.0,19,0.0,73.0,1.0
2022-03-15 19:45:00,0.0,1.0,64.86,0.0,1.0,Spring,0.0,1,71.75,19,0.25,73.0,1.0
2022-03-15 20:00:00,0.0,1.0,64.26,0.0,0.0,Spring,0.0,1,71.25,20,0.75,72.0,1.0
2022-03-15 20:15:00,0.0,1.0,63.87,0.0,0.0,Spring,0.0,1,71.75,20,0.25,71.5,1.0
2022-03-15 20:30:00,0.0,1.0,63.34,0.0,0.0,Spring,0.0,1,71.5,20,0.5,71.5,1.0
2022-03-15 20:45:00,0.0,1.0,62.46,0.0,0.0,Spring,0.0,1,71.5,20,0.5,71.0,1.0
2022-03-15 21:00:00,0.0,1.0,62.11,0.0,1.0,Spring,0.0,1,71.5,21,0.5,72.5,1.0
2022-03-15 21:15:00,0.0,1.0,61.81,0.0,1.0,Spring,0.0,1,71.5,21,0.5,72.5,1.0
2022-03-15 21:30:00,0.0,1.0,61.35,0.0,1.0,Spring,0.0,1,71.5,21,0.5,72.5,1.0
2022-03-15 21:45:00,0.0,1.0,61.1,0.0,1.0,Spring,0.0,1,71.5,21,0.5,72.5,1.0
2022-03-15 22:00:00,0.0,1.0,60.59,0.0,1.0,Spring,0.0,1,71.5,22,0.5,72.5,1.0
2022-03-15 22:15:00,0.0,1.0,60.28,0.0,1.0,Spring,0.0,1,71.75,22,0.25,72.5,1.0
2022-03-15 22:30:00,0.0,1.0,59.92,0.0,1.0,Spring,0.0,1,71.5,22,0.5,72.5,1.0
2022-03-15 22:45:00,0.0,1.0,59.84,0.0,1.0,Spring,0.0,1,71.5,22,0.5,72.5,1.0
2022-03-15 23:00:00,0.0,1.0,59.97,0.0,1.0,Spring,0.0,1,71.5,23,0.5,72.5,1.0
2022-03-15 23:15:00,0.0,1.0,59.91,0.0,1.0,Spring,0.0,1,71.5,23,0.5,72.5,1.0
2022-03-15 23:30:00,0.0,1.0,59.9,0.0,1.0,Spring,0.0,1,71.75,23,0.25,72.5,1.0
2022-03-15 23:45:00,0.0,1.0,59.62,0.0,1.0,Spring,0.0,1,71.75,23,0.25,72.5,1.0
2022-03-16 00:00:00,0.0,1.0,59.36,0.0,1.0,Spring,0.0,2,71.5,0,0.5,72.5,1.0
2022-03-16 00:15:00,0.0,1.0,59.02,0.0,1.0,Spring,0.0,2,71.5,0,0.5,72.0,1.0
2022-03-16 00:30:00,0.0,1.0,58.54,0.0,1.0,Spring,0.0,2,71.5,0,0.5,72.0,1.0
2022-03-16 00:45:00,0.0,1.0,58.08,0.0,1.0,Spring,0.0,2,71.5,0,0.5,72.5,1.0
2022-03-16 01:00:00,0.0,1.0,57.72,0.0,1.0,Spring,0.0,2,71.5,1,0.5,72.0,1.0
2022-03-16 01:15:00,0.0,1.0,57.49,0.0,1.0,Spring,0.0,2,71.5,1,0.5,72.0,1.0
2022-03-16 01:30:00,0.0,1.0,57.1,0.0,1.0,Spring,0.0,2,71.5,1,0.5,72.0,1.0
2022-03-16 01:45:00,0.0,1.0,56.79,0.0,1.0,Spring,0.0,2,71.5,1,0.5,72.0,1.0
2022-03-16 02:00:00,0.0,1.0,56.23,0.0,1.0,Spring,0.0,2,71.25,2,0.75,72.0,1.0
2022-03-16 02:15:00,0.0,1.0,55.93,0.0,1.0,Spring,0.0,2,71.25,2,0.75,72.0,1.0
2022-03-16 02:30:00,0.0,1.0,55.55,0.0,1.0,Spring,0.0,2,71.25,2,0.75,72.0,1.0
2022-03-16 02:45:00,0.0,1.0,55.09,0.0,1.0,Spring,0.0,2,71.25,2,0.75,72.0,1.0
2022-03-16 03:00:00,0.0,1.0,55.06,0.0,1.0,Spring,0.0,2,71.0,3,1.0,72.0,1.0
2022-03-16 03:15:00,0.0,1.0,54.73,0.0,1.0,Spring,0.0,2,71.0,3,1.0,71.5,1.0
2022-03-16 03:30:00,0.0,1.0,54.63,0.0,1.0,Spring,0.0,2,71.25,3,0.75,71.5,1.0
2022-03-16 03:45:00,0.0,1.0,54.61,0.0,1.0,Spring,0.0,2,71.25,3,0.75,71.5,1.0
2022-03-16 04:00:00,0.0,1.0,54.2,0.0,1.0,Spring,0.0,2,71.5,4,0.5,71.5,1.0
2022-03-16 04:15:00,0.0,1.0,52.65,0.0,1.0,Spring,0.0,2,71.0,4,1.0,71.5,1.0
2022-03-16 04:30:00,0.0,1.0,52.41,0.0,1.0,Spring,0.0,2,71.0,4,1.0,71.5,1.0
2022-03-16 04:45:00,0.0,1.0,52.82,0.0,1.0,Spring,0.0,2,71.0,4,1.0,71.5,1.0
2022-03-16 05:00:00,0.0,1.0,52.41,0.0,1.0,Spring,0.0,2,71.0,5,1.0,71.5,1.0
2022-03-16 05:15:00,0.0,1.0,51.97,0.0,1.0,Spring,0.0,2,71.0,5,1.0,71.5,1.0
2022-03-16 05:30:00,0.0,1.0,52.06,0.0,1.0,Spring,0.0,2,71.0,5,1.0,71.5,1.0
2022-03-16 05:45:00,0.0,1.0,52.42,0.0,1.0,Spring,0.0,2,70.75,5,1.25,71.0,1.0
2022-03-16 06:00:00,0.0,1.0,51.58,0.0,1.0,Spring,0.0,2,71.0,6,1.0,71.0,1.0
2022-03-16 06:15:00,0.0,1.0,50.83,0.0,1.0,Spring,0.0,2,71.0,6,1.0,71.0,1.0
2022-03-16 06:30:00,0.0,1.0,49.55,0.0,1.0,Spring,0.0,2,70.75,6,1.25,71.0,1.0
2022-03-16 06:45:00,0.0,1.0,49.78,0.0,1.0,Spring,0.0,2,70.75,6,1.25,71.0,1.0
2022-03-16 07:00:00,0.0,1.0,49.86,0.0,1.0,Spring,0.0,2,70.75,7,1.25,71.0,1.0
2022-03-16 07:15:00,0.0,1.0,49.82,0.0,1.0,Spring,0.0,2,71.0,7,1.0,71.0,1.0
2022-03-16 07:30:00,0.0,1.0,49.09,0.0,1.0,Spring,0.0,2,70.75,7,1.25,71.0,1.0
2022-03-16 07:45:00,0.0,1.0,49.13,0.0,1.0,Spring,0.0,2,70.25,7,1.75,71.0,1.0
2022-03-16 08:00:00,0.0,1.0,49.37,0.0,1.0,Spring,0.0,2,70.5,8,1.5,71.0,1.0
2022-03-16 08:15:00,0.0,1.0,49.95,0.0,1.0,Spring,0.0,2,70.5,8,1.5,71.0,1.0
2022-03-16 08:30:00,0.0,1.0,50.31,0.0,1.0,Spring,0.0,2,70.5,8,1.5,71.0,1.0
2022-03-16 08:45:00,0.0,1.0,50.6,0.0,1.0,Spring,0.0,2,70.5,8,1.5,71.0,1.0
2022-03-16 09:00:00,0.0,1.0,51.46,0.0,1.0,Spring,0.0,2,70.5,9,1.5,71.0,1.0
2022-03-16 09:15:00,0.0,1.0,52.56,0.0,0.0,Spring,0.0,2,70.5,9,1.5,70.0,1.0
2022-03-16 09:30:00,0.0,1.0,53.5,0.0,0.0,Spring,0.0,2,70.25,9,1.75,69.5,1.0
2022-03-16 09:45:00,0.0,1.0,54.19,0.0,0.0,Spring,0.0,2,70.25,9,1.75,69.5,1.0
2022-03-16 10:00:00,0.0,1.0,55.08,0.0,0.0,Spring,0.0,2,70.25,10,1.75,70.0,1.0
2022-03-16 10:15:00,0.0,1.0,56.19,0.0,0.0,Spring,0.0,2,70.25,10,1.75,70.0,1.0
2022-03-16 10:30:00,0.0,1.0,57.93,0.0,0.0,Spring,0.0,2,70.25,10,1.75,69.5,1.0
2022-03-16 10:45:00,0.0,1.0,59.09,0.0,0.0,Spring,0.0,2,70.25,10,1.75,70.0,1.0
2022-03-16 11:00:00,0.8,1.0,59.71,0.0,0.0,Spring,0.0,2,70.25,11,1.75,70.0,1.0
2022-03-16 11:15:00,0.8,1.0,60.37,0.0,0.0,Spring,0.0,2,70.25,11,1.75,70.0,1.0
2022-03-16 11:30:00,0.8,1.0,61.52,0.0,0.0,Spring,0.0,2,70.25,11,1.75,70.0,1.0
2022-03-16 11:45:00,0.8,1.0,64.17,0.0,0.0,Spring,0.0,2,70.25,11,1.75,70.0,1.0
2022-03-16 12:00:00,0.0,1.0,65.2,0.0,0.0,Spring,0.0,2,70.25,12,1.75,70.5,1.0
2022-03-16 12:15:00,0.0,1.0,67.49,0.0,0.0,Spring,0.0,2,70.5,12,1.5,70.5,1.0
2022-03-16 12:30:00,0.0,1.0,68.05,0.0,0.0,Spring,0.0,2,70.5,12,1.5,70.5,1.0
2022-03-16 12:45:00,0.0,1.0,69.85,0.0,0.0,Spring,0.0,2,70.75,12,1.25,71.0,1.0
2022-03-16 13:00:00,0.0,1.0,71.83,0.0,0.0,Spring,0.0,2,70.75,13,1.25,71.5,1.0
2022-03-16 13:15:00,0.0,1.0,72.28,0.0,0.0,Spring,0.0,2,71.0,13,1.0,71.0,1.0
2022-03-16 13:30:00,0.0,1.0,71.65,0.0,0.0,Spring,0.0,2,71.0,13,1.0,71.0,1.0
2022-03-16 13:45:00,0.0,1.0,72.13,0.0,0.0,Spring,0.0,2,71.0,13,1.0,71.0,1.0
2022-03-16 14:00:00,0.0,1.0,71.55,0.0,0.0,Spring,0.0,2,71.0,14,1.0,71.0,1.0
2022-03-16 14:15:00,0.0,1.0,72.09,0.0,1.0,Spring,0.0,2,71.0,14,1.0,72.0,1.0
2022-03-16 14:30:00,0.0,1.0,71.47,0.0,1.0,Spring,0.0,2,71.0,14,1.0,72.5,1.0
2022-03-16 14:45:00,0.0,1.0,72.09,0.0,1.0,Spring,0.0,2,71.25,14,0.75,73.0,1.0
2022-03-16 15:00:00,0.0,1.0,70.57,0.0,0.0,Spring,0.0,2,71.0,15,1.0,72.0,1.0
2022-03-16 15:15:00,0.0,1.0,71.11,0.0,0.0,Spring,0.0,2,71.0,15,1.0,72.0,1.0
2022-03-16 15:30:00,0.0,1.0,71.83,0.0,0.0,Spring,0.0,2,71.25,15,0.75,71.5,1.0
2022-03-16 15:45:00,0.0,1.0,71.58,0.0,0.0,Spring,0.0,2,71.5,15,0.5,72.0,1.0
2022-03-16 16:00:00,0.0,1.0,70.99,0.0,0.0,Spring,0.0,2,71.0,16,1.0,72.0,1.0
2022-03-16 16:15:00,0.0,1.0,71.14,0.0,1.0,Spring,0.0,2,71.0,16,1.0,73.0,1.0
2022-03-16 16:30:00,0.0,1.0,71.31,0.0,1.0,Spring,0.0,2,71.5,16,0.5,73.0,1.0
2022-03-16 16:45:00,0.0,1.0,71.09,0.0,1.0,Spring,0.0,2,71.5,16,0.5,73.5,1.0
2022-03-16 17:00:00,0.0,1.0,71.91,0.0,1.0,Spring,0.0,2,71.75,17,0.25,73.5,1.0
2022-03-16 17:15:00,0.0,1.0,71.32,0.0,1.0,Spring,0.0,2,72.0,17,0.0,73.5,1.0
2022-03-16 17:30:00,0.0,1.0,70.58,0.0,1.0,Spring,0.0,2,72.0,17,0.0,73.5,1.0
2022-03-16 17:45:00,0.0,1.0,70.46,0.0,1.0,Spring,0.0,2,72.0,17,0.0,73.5,1.0
2022-03-16 18:00:00,0.0,1.0,69.42,0.0,1.0,Spring,0.0,2,72.0,18,0.0,74.0,1.0
2022-03-16 18:15:00,0.0,1.0,68.93,0.0,1.0,Spring,0.0,2,72.0,18,0.0,73.5,1.0
2022-03-16 18:30:00,0.0,1.0,68.64,0.0,1.0,Spring,0.0,2,72.0,18,0.0,73.5,1.0
2022-03-16 18:45:00,0.0,1.0,68.18,0.0,1.0,Spring,0.0,2,72.0,18,0.0,73.5,1.0
2022-03-16 19:00:00,0.0,1.0,67.48,0.0,1.0,Spring,0.0,2,72.25,19,0.25,73.5,1.0
2022-03-16 19:15:00,0.0,1.0,66.7,0.0,1.0,Spring,0.0,2,72.25,19,0.25,73.5,1.0
2022-03-16 19:30:00,0.0,1.0,66.05,0.0,1.0,Spring,0.0,2,72.25,19,0.25,73.5,1.0
2022-03-16 19:45:00,0.0,1.0,65.66,0.0,1.0,Spring,0.0,2,72.25,19,0.25,73.5,1.0
2022-03-16 20:00:00,0.0,1.0,65.23,0.0,1.0,Spring,0.0,2,72.5,20,0.5,73.5,1.0
2022-03-16 20:15:00,0.0,1.0,64.86,0.0,1.0,Spring,0.0,2,72.25,20,0.25,73.5,1.0
2022-03-16 20:30:00,0.0,1.0,64.18,0.0,1.0,Spring,0.0,2,72.25,20,0.25,73.5,1.0
2022-03-16 20:45:00,0.0,1.0,63.87,0.0,1.0,Spring,0.0,2,72.0,20,0.0,73.5,1.0
2022-03-16 21:00:00,0.0,1.0,63.76,0.0,1.0,Spring,0.0,2,72.0,21,0.0,73.5,1.0
2022-03-16 21:15:00,0.0,1.0,63.77,0.0,1.0,Spring,0.0,2,72.0,21,0.0,73.5,1.0
2022-03-16 21:30:00,0.0,1.0,63.3,0.0,1.0,Spring,0.0,2,72.0,21,0.0,73.5,1.0
2022-03-16 21:45:00,0.0,1.0,62.84,0.0,1.0,Spring,0.0,2,72.0,21,0.0,73.5,1.0
2022-03-16 22:00:00,0.0,1.0,61.95,0.0,1.0,Spring,0.0,2,72.0,22,0.0,73.5,1.0
2022-03-16 22:15:00,0.0,1.0,61.56,0.0,1.0,Spring,0.0,2,72.0,22,0.0,73.5,1.0
2022-03-16 22:30:00,0.0,1.0,61.65,0.0,1.0,Spring,0.0,2,72.0,22,0.0,73.0,1.0
2022-03-16 22:45:00,0.0,1.0,61.65,0.0,1.0,Spring,0.0,2,72.0,22,0.0,73.0,1.0
2022-03-16 23:00:00,0.0,1.0,61.45,0.0,1.0,Spring,0.0,2,72.0,23,0.0,73.0,1.0
2022-03-16 23:15:00,0.0,1.0,59.2,0.0,1.0,Spring,0.0,2,72.0,23,0.0,73.0,1.0
2022-03-16 23:30:00,0.0,1.0,58.39,0.0,1.0,Spring,0.0,2,72.0,23,0.0,73.0,1.0
2022-03-16 23:45:00,0.0,1.0,57.8,0.0,1.0,Spring,0.0,2,72.25,23,0.25,73.0,1.0
2022-03-17 00:00:00,0.0,1.0,56.87,0.0,1.0,Spring,0.0,3,71.75,0,0.25,73.5,1.0
2022-03-17 00:15:00,0.0,1.0,56.65,0.0,1.0,Spring,0.0,3,72.0,0,0.0,73.0,1.0
2022-03-17 00:30:00,0.0,1.0,56.43,0.0,1.0,Spring,0.0,3,72.0,0,0.0,73.0,1.0
2022-03-17 00:45:00,0.0,1.0,56.69,0.0,1.0,Spring,0.0,3,72.0,0,0.0,73.5,1.0
2022-03-17 01:00:00,0.0,1.0,56.58,0.0,1.0,Spring,0.0,3,72.0,1,0.0,73.5,1.0
2022-03-17 01:15:00,0.0,1.0,56.41,0.0,1.0,Spring,0.0,3,72.0,1,0.0,73.5,1.0
2022-03-17 01:30:00,0.0,1.0,56.15,0.0,1.0,Spring,0.0,3,72.25,1,0.25,73.0,1.0
2022-03-17 01:45:00,0.0,1.0,55.58,0.0,1.0,Spring,0.0,3,72.0,1,0.0,73.5,1.0
2022-03-17 02:00:00,0.0,1.0,55.55,0.0,1.0,Spring,0.0,3,72.0,2,0.0,73.0,1.0
2022-03-17 02:15:00,0.0,1.0,55.66,0.0,1.0,Spring,0.0,3,72.0,2,0.0,73.0,1.0
2022-03-17 02:30:00,0.0,1.0,55.13,0.0,1.0,Spring,0.0,3,72.0,2,0.0,73.0,1.0
2022-03-17 02:45:00,0.0,1.0,54.86,0.0,1.0,Spring,0.0,3,72.0,2,0.0,73.0,1.0
2022-03-17 03:00:00,0.0,1.0,54.42,0.0,1.0,Spring,0.0,3,72.0,3,0.0,73.0,1.0
2022-03-17 03:15:00,0.0,1.0,54.06,0.0,1.0,Spring,0.0,3,72.0,3,0.0,73.0,1.0
2022-03-17 03:30:00,0.0,1.0,53.94,0.0,1.0,Spring,0.0,3,72.25,3,0.25,73.0,1.0
2022-03-17 03:45:00,0.0,1.0,53.58,0.0,1.0,Spring,0.0,3,72.0,3,0.0,73.0,1.0
2022-03-17 04:00:00,0.0,1.0,53.43,0.0,1.0,Spring,0.0,3,72.0,4,0.0,73.0,1.0
2022-03-17 04:15:00,0.0,1.0,53.43,0.0,1.0,Spring,0.0,3,71.75,4,0.25,73.0,1.0
2022-03-17 04:30:00,0.0,1.0,53.4,0.0,1.0,Spring,0.0,3,71.75,4,0.25,72.5,1.0
2022-03-17 04:45:00,0.0,1.0,53.34,0.0,1.0,Spring,0.0,3,71.75,4,0.25,72.5,1.0
2022-03-17 05:00:00,0.0,1.0,53.29,0.0,1.0,Spring,0.0,3,71.75,5,0.25,72.5,1.0
2022-03-17 05:15:00,0.0,1.0,53.2,0.0,1.0,Spring,0.0,3,72.0,5,0.0,72.5,1.0
2022-03-17 05:30:00,0.0,1.0,53.03,0.0,1.0,Spring,0.0,3,71.75,5,0.25,72.5,1.0
2022-03-17 05:45:00,0.0,1.0,53.13,0.0,1.0,Spring,0.0,3,71.75,5,0.25,72.5,1.0
2022-03-17 06:00:00,0.0,1.0,52.87,0.0,1.0,Spring,0.0,3,71.75,6,0.25,72.5,1.0
2022-03-17 06:15:00,0.0,1.0,52.72,0.0,1.0,Spring,0.0,3,71.75,6,0.25,72.5,1.0
2022-03-17 06:30:00,0.0,1.0,52.81,0.0,1.0,Spring,0.0,3,71.5,6,0.5,72.5,1.0
2022-03-17 06:45:00,0.0,1.0,53.27,0.0,1.0,Spring,0.0,3,71.75,6,0.25,72.5,1.0
2022-03-17 07:00:00,0.0,1.0,53.16,0.0,1.0,Spring,0.0,3,71.5,7,0.5,72.5,1.0
2022-03-17 07:15:00,0.0,1.0,53.29,0.0,1.0,Spring,0.0,3,71.75,7,0.25,72.5,1.0
2022-03-17 07:30:00,0.0,1.0,53.45,0.0,1.0,Spring,0.0,3,71.5,7,0.5,72.5,1.0
2022-03-17 07:45:00,0.0,1.0,53.66,0.0,1.0,Spring,0.0,3,72.0,7,0.0,72.5,1.0
2022-03-17 08:00:00,0.0,1.0,53.64,0.0,1.0,Spring,0.0,3,71.5,8,0.5,72.5,1.0
2022-03-17 08:15:00,0.0,1.0,53.79,0.0,1.0,Spring,0.0,3,71.5,8,0.5,72.5,1.0
2022-03-17 08:30:00,0.0,1.0,53.98,0.0,1.0,Spring,0.0,3,71.5,8,0.5,72.5,1.0
2022-03-17 08:45:00,0.0,1.0,54.2,0.0,1.0,Spring,0.0,3,71.5,8,0.5,72.5,1.0
2022-03-17 09:00:00,0.0,1.0,54.49,0.0,1.0,Spring,0.0,3,71.5,9,0.5,72.5,1.0
2022-03-17 09:15:00,0.0,1.0,54.42,0.0,1.0,Spring,0.0,3,71.5,9,0.5,71.5,1.0
2022-03-17 09:30:00,0.0,1.0,54.66,0.0,0.0,Spring,0.0,3,71.25,9,0.75,71.0,1.0
2022-03-17 09:45:00,0.0,1.0,55.07,0.0,0.0,Spring,0.0,3,71.25,9,0.75,71.0,1.0
2022-03-17 10:00:00,0.0,1.0,55.43,0.0,0.0,Spring,0.0,3,71.0,10,1.0,71.5,1.0
2022-03-17 10:15:00,0.0,1.0,55.51,0.0,1.0,Spring,0.0,3,71.25,10,0.75,72.5,1.0
2022-03-17 10:30:00,0.0,1.0,55.63,0.0,1.0,Spring,0.0,3,71.25,10,0.75,72.5,1.0
2022-03-17 10:45:00,0.0,1.0,55.44,0.0,1.0,Spring,0.0,3,71.5,10,0.5,72.5,1.0
2022-03-17 11:00:00,0.0,1.0,56.06,0.0,1.0,Spring,0.0,3,71.5,11,0.5,72.5,1.0
2022-03-17 11:15:00,0.0,1.0,55.75,0.0,1.0,Spring,0.0,3,71.5,11,0.5,72.5,1.0
2022-03-17 11:30:00,0.0,1.0,55.44,0.0,0.0,Spring,0.0,3,71.25,11,0.75,71.5,1.0
2022-03-17 11:45:00,0.0,1.0,55.33,0.0,0.0,Spring,0.0,3,71.75,11,0.25,71.5,1.0
2022-03-17 12:00:00,0.0,1.0,55.15,0.0,0.0,Spring,0.0,3,71.25,12,0.75,71.5,1.0
2022-03-17 12:15:00,0.0,1.0,55.28,0.0,0.0,Spring,0.0,3,71.25,12,0.75,71.5,1.0
2022-03-17 12:30:00,0.0,1.0,55.62,0.0,0.0,Spring,0.0,3,71.0,12,1.0,71.5,1.0
2022-03-17 12:45:00,0.0,1.0,55.62,0.0,0.0,Spring,0.0,3,71.0,12,1.0,71.0,1.0
2022-03-17 13:00:00,0.0,1.0,55.81,0.0,0.0,Spring,0.0,3,71.0,13,1.0,71.0,1.0
2022-03-17 13:15:00,0.0,1.0,55.63,0.0,0.0,Spring,0.0,3,71.0,13,1.0,71.0,1.0
2022-03-17 13:30:00,0.0,1.0,55.65,0.0,0.0,Spring,0.0,3,71.0,13,1.0,71.0,1.0
2022-03-17 13:45:00,0.0,1.0,56.4,0.0,0.0,Spring,0.0,3,71.0,13,1.0,71.5,1.0
2022-03-17 14:00:00,0.0,1.0,55.83,0.0,0.0,Spring,0.0,3,71.0,14,1.0,71.0,1.0
2022-03-17 14:15:00,0.0,1.0,56.23,0.0,0.0,Spring,0.0,3,71.0,14,1.0,71.0,1.0
2022-03-17 14:30:00,0.0,1.0,56.45,0.0,0.0,Spring,0.0,3,71.0,14,1.0,71.0,1.0
2022-03-17 14:45:00,0.0,1.0,57.83,0.0,0.0,Spring,0.0,3,71.0,14,1.0,71.5,1.0
2022-03-17 15:00:00,0.0,1.0,58.31,0.0,1.0,Spring,0.0,3,71.25,15,0.75,72.5,1.0
2022-03-17 15:15:00,0.0,1.0,56.89,0.0,0.0,Spring,0.0,3,72.0,15,0.0,72.5,1.0
2022-03-17 15:30:00,0.0,1.0,56.5,0.0,0.0,Spring,0.0,3,71.5,15,0.5,72.0,1.0
2022-03-17 15:45:00,0.0,1.0,56.81,0.0,0.0,Spring,0.0,3,71.75,15,0.25,72.0,1.0
2022-03-17 16:00:00,0.0,1.0,57.25,0.0,1.0,Spring,0.0,3,71.5,16,0.5,72.5,1.0
2022-03-17 16:15:00,0.0,1.0,57.58,0.0,0.0,Spring,0.0,3,71.5,16,0.5,72.0,1.0
2022-03-17 16:30:00,0.0,1.0,57.83,0.0,0.0,Spring,0.0,3,71.75,16,0.25,72.0,1.0
2022-03-17 16:45:00,0.0,1.0,58.1,0.0,0.0,Spring,0.0,3,71.75,16,0.25,72.0,1.0
2022-03-17 17:00:00,0.0,1.0,58.05,0.0,0.0,Spring,0.0,3,71.75,17,0.25,72.0,1.0
2022-03-17 17:15:00,0.0,1.0,58.01,0.0,0.0,Spring,0.0,3,71.75,17,0.25,72.0,1.0
2022-03-17 17:30:00,0.0,1.0,58.08,0.0,0.0,Spring,0.0,3,71.75,17,0.25,72.0,1.0
2022-03-17 17:45:00,0.0,1.0,57.91,0.0,1.0,Spring,0.0,3,71.75,17,0.25,73.0,1.0
2022-03-17 18:00:00,0.0,1.0,58.08,0.0,1.0,Spring,0.0,3,72.0,18,0.0,73.5,1.0
2022-03-17 18:15:00,8.8,1.0,58.34,0.0,1.0,Spring,0.0,3,71.75,18,0.25,73.5,1.0
2022-03-17 18:30:00,0.0,1.0,58.33,0.0,1.0,Spring,0.0,3,72.0,18,0.0,73.5,1.0
2022-03-17 18:45:00,0.0,1.0,58.51,0.0,1.0,Spring,0.0,3,72.0,18,0.0,73.5,1.0
2022-03-17 19:00:00,0.0,1.0,58.6,0.0,0.0,Spring,0.0,3,71.75,19,0.25,73.0,1.0
2022-03-17 19:15:00,0.0,1.0,58.68,0.0,0.0,Spring,0.0,3,72.0,19,0.0,72.5,1.0
2022-03-17 19:30:00,0.0,1.0,58.77,0.0,0.0,Spring,0.0,3,72.0,19,0.0,72.5,1.0
2022-03-17 19:45:00,0.0,1.0,58.83,0.0,0.0,Spring,0.0,3,72.0,19,0.0,72.5,1.0
2022-03-17 20:00:00,0.0,1.0,58.66,0.0,0.0,Spring,0.0,3,71.75,20,0.25,72.5,1.0
2022-03-17 20:15:00,0.0,1.0,58.62,0.0,1.0,Spring,0.0,3,72.0,20,0.0,73.0,1.0
2022-03-17 20:30:00,0.0,1.0,58.15,0.0,1.0,Spring,0.0,3,72.0,20,0.0,73.0,1.0
2022-03-17 20:45:00,0.0,1.0,57.94,0.0,1.0,Spring,0.0,3,72.0,20,0.0,73.5,1.0
2022-03-17 21:00:00,0.0,1.0,57.47,0.0,1.0,Spring,0.0,3,72.0,21,0.0,73.5,1.0
2022-03-17 21:15:00,0.0,1.0,57.19,0.0,1.0,Spring,0.0,3,72.0,21,0.0,73.5,1.0
2022-03-17 21:30:00,0.0,1.0,56.77,0.0,1.0,Spring,0.0,3,72.0,21,0.0,73.5,1.0
2022-03-17 21:45:00,0.8,1.0,56.6,0.0,1.0,Spring,0.0,3,72.0,21,0.0,73.0,1.0
2022-03-17 22:00:00,0.0,1.0,56.23,0.0,1.0,Spring,0.0,3,71.75,22,0.25,73.5,1.0
2022-03-17 22:15:00,0.0,1.0,56.11,0.0,1.0,Spring,0.0,3,72.0,22,0.0,73.0,1.0
2022-03-17 22:30:00,0.0,1.0,55.93,0.0,1.0,Spring,0.0,3,72.0,22,0.0,73.0,1.0
2022-03-17 22:45:00,0.0,1.0,55.81,0.0,1.0,Spring,0.0,3,72.25,22,0.25,73.0,1.0
2022-03-17 23:00:00,0.0,1.0,55.47,0.0,1.0,Spring,0.0,3,72.0,23,0.0,73.0,1.0
2022-03-17 23:15:00,0.0,1.0,55.24,0.0,1.0,Spring,0.0,3,72.0,23,0.0,73.0,1.0
2022-03-17 23:30:00,0.0,1.0,55.18,0.0,1.0,Spring,0.0,3,72.25,23,0.25,73.0,1.0
2022-03-17 23:45:00,0.0,1.0,55.14,0.0,1.0,Spring,0.0,3,72.0,23,0.0,73.0,1.0
2022-03-18 00:00:00,0.0,1.0,55.31,0.0,1.0,Spring,0.0,4,72.0,0,0.0,73.0,1.0
2022-03-18 00:15:00,0.0,1.0,54.8,0.0,1.0,Spring,0.0,4,72.0,0,0.0,73.0,1.0
2022-03-18 00:30:00,0.0,1.0,54.8,0.0,1.0,Spring,0.0,4,72.0,0,0.0,73.0,1.0
2022-03-18 00:45:00,0.0,1.0,54.86,0.0,1.0,Spring,0.0,4,72.0,0,0.0,73.0,1.0
2022-03-18 01:00:00,0.0,1.0,54.18,0.0,1.0,Spring,0.0,4,72.0,1,0.0,73.0,1.0
2022-03-18 01:15:00,0.0,1.0,54.16,0.0,1.0,Spring,0.0,4,72.0,1,0.0,73.0,1.0
2022-03-18 01:30:00,0.0,1.0,53.86,0.0,1.0,Spring,0.0,4,72.0,1,0.0,73.0,1.0
2022-03-18 01:45:00,0.0,1.0,54.05,0.0,1.0,Spring,0.0,4,72.0,1,0.0,73.0,1.0
2022-03-18 02:00:00,8.8,1.0,54.05,0.0,1.0,Spring,0.0,4,71.75,2,0.25,72.5,1.0
2022-03-18 02:15:00,0.0,1.0,54.17,0.0,1.0,Spring,0.0,4,71.75,2,0.25,73.0,1.0
2022-03-18 02:30:00,0.0,1.0,54.28,0.0,1.0,Spring,0.0,4,71.75,2,0.25,72.5,1.0
